,playerID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameNote,nameGiven,nameNick,weight,height,bats,throws,debut,finalGame,college
4739,frinkfr01,,,1911,8,25,USA,GA,Macon,1995,5,19,USA,FL,Miami Springs,Fred,Frink,,Frederick Ferdinand,,180,73,R,R,7/1/1934,7/14/1934,
4740,frisbch01,,,1874,2,2,USA,IA,Dows,1954,11,7,USA,IA,Alden,Charlie,Frisbee,,Charles Augustus,Bunt,175,69,B,R,6/22/1899,5/13/1900,
4741,friscfr01,friscfr01m,friscfr01h,1898,9,9,USA,NY,Bronx,1973,3,12,USA,DE,Wilmington,Frankie,Frisch,,Frank Francis,The Fordham Flash,165,71,B,R,6/14/1919,8/5/1937,
4742,friseda01,,,1946,3,4,USA,CA,San Francisco,1977,1,1,USA,AZ,Phoenix,Danny,Frisella,,Daniel Vincent,Bear,185,72,L,R,7/27/1967,9/23/1976,
4743,friskem01,,,1874,10,15,USA,MI,Kalkaska,1922,1,27,USA,WA,Seattle,Emil,Frisk,,John Emil,,190,73,L,R,9/2/1899,4/23/1907,
4744,fritzch01,,,1882,6,13,USA,AL,Mobile,1943,7,30,USA,AL,Mobile,Charlie,Fritz,,Charles Cornelius,,,,,L,10/5/1907,10/5/1907,
4745,fritzha01,,,1890,9,30,USA,PA,Philadelphia,1974,11,4,USA,OH,Columbus,Harry,Fritz,,Harry Koch,Dutchman,170,68,R,R,9/29/1913,9/18/1915,
4746,fritzla01,,,1949,2,14,USA,IN,East Chicago,,,,,,,Larry,Fritz,,Lawrence Joseph,,225,74,L,L,5/30/1975,5/30/1975,
4747,froatbi01,,,1930,10,20,USA,NY,New York,1998,2,9,USA,MN,Minneapolis,Bill,Froats,,William John,,180,72,L,L,4/22/1955,4/22/1955,
4748,frobedo01,,,1959,6,6,CAN,ON,Ottawa,,,,,,,Doug,Frobel,,Douglas Steven,,196,76,L,R,9/5/1982,8/23/1987,
4749,frocksa01,,,1882,12,23,USA,MD,Baltimore,1925,11,3,USA,MD,Baltimore,Sam,Frock,,Samuel William,,168,72,R,R,9/21/1907,5/6/1911,
4750,froelbe01,,,1887,11,12,USA,PA,Pittsburgh,1916,9,1,USA,PA,Pittsburgh,Ben,Froelich,,William Palmer,,,,R,R,7/2/1909,7/2/1909,
4751,frohwto01,,,1962,9,28,USA,WI,Milwaukee,,,,,,,Todd,Frohwirth,,Todd Gerard,,190,76,R,R,8/10/1987,5/27/1996,NW Missouri State
4752,frommar01,,,1883,9,3,USA,IL,Quincy,1956,8,24,USA,CA,Los Angeles,Art,Fromme,,Arthur Henry,,178,72,R,R,9/14/1906,5/7/1915,
4753,frostda01,,,1952,11,17,USA,CA,Long Beach,,,,,,,Dave,Frost,,Carl David,,235,78,R,R,9/11/1977,10/3/1982,Stanford
4754,fryje01,,,1956,2,29,USA,CA,Salinas,,,,,,,Jerry,Fry,,Jerry Ray,,185,72,R,R,9/4/1978,9/9/1978,
4755,fryjo01,,,1901,11,21,USA,WV,Huntington,1959,4,7,USA,IL,Carmi,Johnson,Fry,,Johnson,Jay,150,73,R,R,8/24/1923,8/24/1923,
4756,fryech01,,,1914,7,17,USA,NC,Hickory,1945,5,25,USA,NC,Hickory,Charlie,Frye,,Charles Andrew,,175,73,R,R,7/28/1940,9/22/1940,
4757,fryeje01,,,1966,8,31,USA,CA,Oakland,,,,,,,Jeff,Frye,,Jeffrey Dustin,,180,69,R,R,7/9/1992,9/20/2001,SE Oklahoma
4758,frymatr01,,frymatr01h,1969,3,25,USA,KY,Lexington,,,,,,,Travis,Fryman,,David Travis,,180,73,R,R,7/7/1990,9/29/2002,
4759,frymawo01,,frymawo01h,1940,4,15,USA,KY,Ewing,,,,,,,Woodie,Fryman,,Woodrow Thompson,,197,75,R,L,4/15/1966,7/28/1983,
4760,fuchsch01,,,1912,11,18,USA,NJ,Union Hill,1969,6,10,USA,NJ,Weehawken,Charlie,Fuchs,,Charles Thomas,,168,68,B,R,4/17/1942,8/5/1944,
4761,,fuchsju99m,,1878,7,17,,,,,,,,,,Judge,Fuchs,,,,,,,,,,
4762,fuentbr01,,,1975,8,9,USA,CA,Merced,,,,,,,Brian,Fuentes,,,T-Rex,230,76,L,L,6/2/2001,,Merced CC
4763,fuentmi01,,,1946,5,10,P.R.,,Loiza Aldea,1970,1,29,P.R.,,Loiza Aldea,Miguel,Fuentes,,Miguel (Pinet),,160,72,R,R,9/1/1969,10/2/1969,
4764,fuentmi02,,,1958,7,11,USA,FL,Miami,,,,,,,Mike,Fuentes,,Michael Jay,,190,75,R,R,9/2/1983,9/21/1984,Florida State
4765,fuentti01,,,1944,1,4,Cuba,,Havana,,,,,,,Tito,Fuentes,,Rigoberto (Peat),,175,71,B,R,8/18/1965,7/9/1978,
4766,fuhros01,,,1893,8,22,USA,MO,Defiance,1975,3,27,USA,TX,Dallas,Oscar,Fuhr,,Oscar Lawrence,,176,72,L,L,4/19/1921,9/26/1925,
4767,fuhrmol01,,,1896,7,20,USA,MN,Jordan,1969,1,11,USA,IL,Peoria,Ollie,Fuhrman,,Alfred George,,185,71,B,R,4/13/1922,5/12/1922,
4768,fulghjo01,,,1956,6,9,USA,MO,St. Louis,,,,,,,John,Fulgham,,John Thomas,,205,74,R,R,6/19/1979,8/27/1980,Florida State
4769,fulghdo01,,,1900,7,4,USA,GA,Valdosta,1947,11,2,USA,FL,Miami,Dot,Fulghum,,James Lavoisier,,165,68,R,R,9/15/1921,9/24/1921,
4770,fulleed01,,,1868,3,22,USA,DC,Washington,1935,3,16,USA,MD,Hyattsville,Ed,Fuller,,Edward Ashton White,,158,72,R,R,7/17/1886,7/22/1886,
4771,fullefr01,,,1893,1,1,USA,MI,Detroit,1965,10,29,USA,MI,Warren,Frank,Fuller,,Frank Edward,Rabbit,150,67,B,R,4/14/1915,10/7/1923,
4772,fulleha01,,,1862,12,5,USA,OH,Cincinnati,1895,12,12,USA,OH,Cincinnati,Harry,Fuller,,Henry W.,,160,68,,,9/19/1891,9/19/1891,
4773,fulleji01,,,1950,11,28,USA,MD,Bethesda,,,,,,,Jim,Fuller,,James Hardy,,215,75,R,R,9/10/1973,9/25/1977,
4774,fullejo01,,,1950,1,29,USA,CA,Lynwood,,,,,,,John,Fuller,,John Edward,,180,74,L,L,5/9/1974,5/12/1974,
4775,fulleni01,,,1878,3,30,USA,OH,Toledo,1937,3,1,USA,OH,Toledo,Nig,Fuller,real last name Furrer,Charles F.,,165,71,R,R,7/1/1902,7/12/1902,
4776,fullesh01,,,1867,10,10,USA,OH,Cincinnati,1904,4,11,USA,OH,Cincinnati,Shorty,Fuller,,William Benjamin,,157,66,R,R,7/19/1888,6/2/1896,
4777,fulleve01,,,1944,3,1,USA,WI,Menomonie,,,,,,,Vern,Fuller,,Vernon Gordon,,170,73,R,R,9/5/1964,10/1/1970,
4778,fullecu01,,,1898,9,13,USA,ME,Ellsworth,1975,1,9,USA,MA,Winthrop,Curt,Fullerton,,Curtis Hooper,,162,72,L,R,4/14/1921,9/23/1933,
4779,fullich01,,,1904,2,27,USA,PA,Girardville,1946,3,28,USA,PA,Ashland,Chick,Fullis,,Charles Philip,,170,69,R,R,4/13/1928,9/26/1936,
4780,fullmbr01,,,1975,1,17,USA,CA,Chatsworth,,,,,,,Brad,Fullmer,,Bradley Ryan,,185,73,L,R,9/2/1997,7/24/2004,
4781,fulmech01,,,1851,2,12,USA,PA,Philadelphia,1940,2,15,USA,PA,Philadelphia,Chick,Fulmer,,Charles John,,158,72,R,R,6/5/1871,8/16/1884,
4782,fulmech02,,,1858,7,4,USA,PA,Tamaqua,1931,11,9,USA,PA,Tamaqua,Chris,Fulmer,,Christopher,,165,68,R,R,8/4/1884,6/27/1889,
4783,fulmewa01,,,1840,6,15,USA,PA,Philadelphia,1907,12,8,USA,PA,Philadelphia,Washington,Fulmer,,Washington Fayette,,180,69,,,7/19/1875,7/19/1875,
4784,fultobi01,,,1963,10,22,USA,PA,Pittsburgh,,,,,,,Bill,Fulton,,William David,,195,75,R,R,9/12/1987,9/28/1987,Pensacola JC
4785,fultzaa01,,,1973,9,4,USA,TN,Memphis,,,,,,,Aaron,Fultz,,,,196,72,L,L,,9/30/2007,
4786,fultzda01,,,1875,5,29,USA,VA,Staunton,1959,10,29,USA,FL,DeLand,Dave,Fultz,,David Lewis,,170,71,R,R,7/1/1898,9/30/1905,
4787,fundema01,,,1957,5,16,USA,NC,Charlotte,,,,,,,Mark,Funderburk,,Mark Clifford,,226,76,R,R,9/4/1981,10/5/1985,Louisburg JC
4788,funkfr01,,,1935,8,30,USA,DC,Washington,,,,,,,Frank,Funk,,Franklin Ray,,175,72,R,R,9/3/1960,9/22/1963,
4789,funkli01,,,1904,10,28,USA,KS,LaCygne,1968,1,16,USA,OK,Norman,Liz,Funk,,Elias Calvin,,160,68,L,L,4/26/1929,5/20/1933,
4790,funkto01,,,1962,3,13,USA,MO,Kansas City,,,,,,,Tom,Funk,,Thomas James,,210,74,L,L,7/24/1986,8/23/1986,NW Missouri State
4791,furcara01,,,1977,10,24,D.R.,,Loma de Cabrera,,,,,,,Rafael,Furcal,,Rafael Antoni,,195,68,B,R,,,
4792,furilca01,,furilca01h,1922,3,8,USA,PA,Stony Creek Mills,1989,1,21,USA,PA,Stony Creek Mills,Carl,Furillo,,Carl Anthony,SkoonjThe Reading Rifle,190,72,R,R,4/16/1946,5/7/1960,
4793,fusseed01,,,1856,7,17,USA,PA,Philadelphia,1926,4,14,USA,PA,Philadelphia,Eddie,Fusselback,,Edward L.,,156,66,,,5/3/1882,8/28/1888,
4794,fussech01,,,1976,5,19,USA,OH,Oregon,,,,,,,Chris,Fussell,,,,185,74,R,R,9/15/1998,,
4795,fussefr01,,,1895,10,7,USA,MO,Sheridan,1966,10,23,USA,NY,Syracuse,Fred,Fussell,,Frederick Morris,Moonlight Ace,155,70,L,L,9/23/1922,9/29/1929,
4796,fussele01,,,1921,3,7,USA,OK,Pryor,1970,5,21,USA,OH,Cleveland,Les,Fusselman,,Lester Leroy,,195,73,R,R,4/16/1952,6/12/1953,
4797,fyhrimi01,,,1969,12,9,USA,CA,Long Beach,,,,,,,Mike,Fyhrie,,Michael Edwin,,190,74,R,R,9/14/1996,9/28/2002,UCLA
4798,gablefr01,,,1911,11,6,USA,CA,East Highlands,1967,11,1,USA,CA,Long Beach,Frank,Gabler,,Frank Harold,The Great Gabbo,175,73,R,R,4/19/1935,9/29/1938,
4799,gablega01,,,1930,8,4,USA,MO,St. Louis,,,,,,,Gabe,Gabler,,William Louis,,190,73,L,R,9/16/1958,9/21/1958,
4800,gablega02,,,1930,10,2,USA,MO,Kansas City,,,,,,,John,Gabler,formerly listed as Gabe Gabler,John Richard,,165,74,B,R,9/18/1959,9/17/1961,
4801,gableke01,,,1919,1,31,USA,MO,Walnut Grove,1960,1,2,USA,MO,Walnut Grove,Ken,Gables,,Kenneth Harlin,Coral,210,71,R,R,4/18/1945,4/20/1947,
4802,gabrile01,,,1915,9,8,USA,CA,Oakland,,11,14,USA,CA,Stanford,Len,Gabrielson,,Leonard Hilbourne,,210,75,L,L,4/21/1939,4/25/1939,
4803,gabrile02,,,1940,2,14,USA,CA,Oakland,,,,,,,Len,Gabrielson,,Leonard Gary,,210,76,L,R,9/9/1960,9/30/1970,
4804,gaddyjo01,,,1914,2,5,USA,NC,Wadesboro,1966,5,3,USA,NC,Albemarle,John,Gaddy,,John Wilson,Sheriff,182,72,R,R,9/27/1938,10/2/1938,
4805,gaedeed01,,,1925,6,8,USA,IL,Chicago,1961,6,18,USA,IL,Chicago,Eddie,Gaedel,,Edward Carl,,65,43,R,L,8/19/1951,8/19/1951,
4806,gaettga01,,gaettga01h,1958,8,19,USA,IL,Centralia,,,,,,,Gary,Gaetti,,Gary Joseph,The RatG-Man,180,72,R,R,9/20/1981,,NW Missouri State
4807,gaffbr01,,,1958,10,5,USA,IN,Fort Wayne,,,,,,,Brent,Gaff,,Brent Allen,,200,74,R,R,7/7/1982,9/30/1984,Central Arizona JC
4808,gaffkfa01,,,1913,8,5,USA,WI,Milwaukee,1992,2,8,USA,WI,Milwaukee,Fabian,Gaffke,,Fabian Sebastian,,185,70,R,R,9/9/1936,8/12/1942,
4809,,gaffnjo99m,,1855,6,29,USA,MA,Roxbury,1913,8,8,USA,NY,New York,John,Gaffney,,John H.,Honest John,,,,,,,
4810,gagliph01,,gagliph01h,1941,12,27,USA,TN,Memphis,,,,,,,Phil,Gagliano,,Philip Joseph,,180,73,R,R,4/16/1963,10/1/1974,
4811,gaglira01,,,1946,10,8,USA,TN,Memphis,,,,,,,Ralph,Gagliano,,Ralph Michael,,170,71,L,R,9/21/1965,9/21/1965,
4812,gagneer01,,,1976,1,7,CAN,PQ,Montreal,,,,,,,Eric,Gagne,,,,240,72,R,R,9/7/1999,9/25/2008,
4813,gagnegr01,,,1961,11,12,USA,MA,Fall River,,,,,,,Greg,Gagne,,Gregory Carpenter,,185,71,R,R,6/5/1983,9/27/1997,
4814,gagnied01,,,1882,4,16,France,,Paris,1946,9,13,USA,MI,Detroit,Ed,Gagnier,,Edward John,,170,69,R,R,4/14/1914,6/10/1915,
4815,gagnoch01,,,1897,9,27,USA,MA,Millbury,1970,4,30,USA,DE,Wilmington,Chick,Gagnon,,Harold Dennis,,158,67,R,R,6/27/1922,5/10/1924,
4816,gagusch01,,,1862,3,25,USA,CA,San Francisco,1917,1,16,USA,CA,San Francisco,Charlie,Geggus,played as Charlie Gagus,Charles Frederick,Buck,150,67,,,8/7/1884,10/19/1884,
4817,gailled01,,,1970,8,13,USA,NJ,Camden,,,,,,,Eddie,Gaillard,,Julian Edward,,180,73,R,R,8/11/1997,10/3/1999,Florida Southern
4818,gainede01,,,1886,11,10,USA,WV,Montrose,1947,1,29,USA,WV,Elkins,Del,Gainer,,Dellos Clinton,Sheriff,180,72,R,R,10/2/1909,9/30/1922,
4819,gaineja01,,,1966,10,8,USA,FL,Panama City,,,,,,,Jay,Gainer,,Johnathan Keith,,190,72,L,L,5/14/1993,10/2/1993,
4820,gainejo01,,,1936,11,22,USA,TX,Bryan,,,,,,,Joe,Gaines,,Arnesta Joe,,190,73,R,R,6/29/1960,10/2/1966,
4821,gainene01,,,1897,12,23,USA,VA,Alexandria,1979,1,26,USA,VA,Warrenton,Nemo,Gaines,,Willard Roland,,180,72,L,L,6/26/1921,7/16/1921,
4822,gainety01,,,1960,12,25,USA,SC,Cheraw,,,,,,,Ty,Gainey,,Telmanch,,190,73,L,R,4/24/1985,10/3/1987,
4823,gaisefr01,,,1885,8,31,Germany,,Stuttgart,1918,10,9,USA,NJ,Trenton,Fred,Gaiser,,Frederick Jacob,,,,,R,9/3/1908,9/3/1908,
4824,gajkost01,,,1969,12,30,USA,WA,Seattle,,,,,,,Steve,Gajkowski,,,,200,74,R,R,5/25/1998,9/27/1998,
4825,gakelda01,,,1964,5,1,USA,NJ,Mount Holly,,,,,,,Dan,Gakeler,,Daniel Michael,,215,78,R,R,6/9/1991,10/5/1991,Mercer County CC
4826,galanau01,,galanau01h,1912,5,23,USA,CA,Berkeley,1993,12,28,USA,CA,Fairfield,Augie,Galan,,August John,,175,72,B,R,4/29/1934,9/16/1949,
4827,galaran01,,galaran01h,1961,6,18,Venezuela,,Caracas,,,,,,,Andres,Galarraga,born Andres Jose Padovani (Galarraga),Andres Jose,Big Cat,235,75,R,R,8/23/1985,10/3/2004,
4828,galasbo01,,,1952,1,13,USA,PA,Connellsville,,,,,,,Bob,Galasso,,Robert Joseph,,205,73,L,R,7/24/1977,9/5/1981,Robert Morris
4829,galatmi01,,,1907,5,4,USA,IL,Chicago,1976,1,29,USA,CA,San Francisco,Milt,Galatzer,,Milton,,168,70,L,L,6/25/1933,10/1/1939,
4830,galeri01,,,1954,1,19,USA,NH,Littleton,,,,,,,Rich,Gale,,Richard Blackwell,,225,79,R,R,4/30/1978,9/28/1984,New Hampshire
4831,galehde01,,,1911,12,7,USA,OH,Marshallville,1998,10,14,USA,OH,Doylestown,Denny,Galehouse,,Dennis Ward,,195,73,R,R,4/30/1934,5/3/1949,
4832,gallaal01,,,1945,10,19,USA,CA,San Francisco,,,,,,,Al,Gallagher,,Alan Mitchell Edward George Patrick Henry,Dirty Al,180,72,R,R,4/7/1970,9/27/1973,
4833,gallabi01,,,,,,,,,,,,,,,Bill,Gallagher,,William John,,,,,L,5/2/1883,6/18/1884,
4834,gallabo01,,,1948,7,7,USA,MA,Newton,,,,,,,Bob,Gallagher,,Robert Collins,,185,75,L,L,5/17/1972,9/26/1975,
4835,gallada01,,,1960,9,20,USA,NJ,Trenton,,,,,,,Dave,Gallagher,,David Thomas,,180,72,R,R,4/12/1987,10/2/1995,Mercer County CC
4836,gallado01,,,1940,2,21,USA,OH,Fremont,,,,,,,Doug,Gallagher,,Douglas Eugene,,195,75,R,L,4/9/1962,9/26/1962,
4837,gallaed01,,,1910,11,28,USA,MA,Dorchester,1981,12,22,USA,MA,Hyannis,Ed,Gallagher,,Edward Michael,Lefty,197,74,B,L,7/8/1932,9/24/1932,
4838,gallagi01,,,1896,9,5,USA,DC,Washington,1957,1,6,USA,DC,Washington,Gil,Gallagher,,Lawrence Kirby,,155,68,B,R,9/13/1922,10/1/1922,
4839,gallaja01,,,1902,1,28,USA,RI,Providence,1984,9,10,USA,PA,Gladwyne,Jackie,Gallagher,,John Laurence,,175,70,L,R,8/24/1923,8/24/1923,
4840,gallaji01,,,,,,,,,1894,3,29,USA,PA,Scranton,Jim,Gallagher,,James E.,,,,,,9/4/1886,9/4/1886,
4841,gallajo02,,,1914,3,7,USA,NY,Buffalo,1998,2,25,USA,TX,Houston,Joe,Gallagher,,Joseph Emmett,Muscles,210,74,R,R,4/20/1939,9/29/1940,
4842,gallajo01,,,1892,2,18,USA,PA,Pittsburgh,1952,3,30,USA,VA,Norfolk,John,Gallagher,,John Carroll,,156,70,R,R,8/20/1915,10/3/1915,
4843,gallash01,,,1872,4,30,USA,MI,Detroit,1924,6,23,USA,MI,Detroit,Shorty,Gallagher,,Charles William,,,,,,8/13/1901,8/13/1901,
4844,gallawi01,,,1874,2,4,USA,MA,Lowell,1950,3,11,USA,MA,Worcester,William,Gallagher,,William Henry,,,,R,R,8/19/1896,9/1/1896,
4845,gallest01,,,1919,2,7,USA,WI,Milwaukee,2006,1,28,USA,AL,Mobile,Stan,Galle,born Stanley Joseph Galaszewski,Stanley Joseph,,165,67,R,R,4/14/1942,5/13/1942,
4846,gallemi01,,,1960,10,31,USA,CA,Whittier,,,,,,,Mike,Gallego,,Michael Anthony,,160,68,R,R,4/11/1985,7/23/1997,UCLA
4847,gallibe01,,,1891,10,14,USA,TX,Beeville,1976,3,19,USA,TX,Devine,Bert,Gallia,,Melvin Allys,,165,72,R,R,9/4/1912,7/31/1920,
4848,galliji01,,,1865,6,,USA,PA,Easton,1937,8,22,USA,NY,New York,Jim,Galligan,,John T.,,160,70,,,9/2/1889,10/14/1889,
4849,galliph01,,,1907,5,29,USA,WA,Seattle,1969,11,24,USA,MN,St.Paul,Phil,Gallivan,,Philip Joseph,,170,72,R,R,4/21/1931,9/29/1934,
4850,galloch01,,,1896,8,4,USA,SC,Clinton,1969,11,7,USA,SC,Clinton,Chick,Galloway,,Clarence Edward,,160,68,R,R,9/9/1919,7/25/1928,
4851,galloji01,,,1887,9,16,USA,TX,Iredell,1950,5,3,USA,TX,Fort Worth,Jim,Galloway,,James Cato,Bad News,187,75,B,R,8/24/1912,10/1/1912,
4852,galveba01,,,1964,3,31,D.R.,,San Pedro de Macoris,,,,,,,Balvino,Galvez,,Balvino (Jerez),,170,72,R,R,5/7/1986,10/5/1986,
4853,galviji01,,,1907,8,11,USA,MA,Somerville,1969,9,30,USA,GA,Marietta,Jim,Galvin,,James Joseph,,180,71,R,R,9/27/1930,9/28/1930,
4854,galvijo01,,,1842,8,,,,,1904,4,20,USA,NY,Brooklyn,John,Galvin,,John A.,,178,67,,,5/7/1872,5/7/1872,
4855,galvilo01,,,1862,4,,USA,MN,St. Paul,1895,6,17,,,,Lou,Galvin,,Louis J.,,,,,,10/1/1884,10/12/1884,
4856,galvipu01,galvipu01m,galvipu01h,1856,12,25,USA,MO,St. Louis,1902,3,7,USA,PA,Pittsburgh,Pud,Galvin,,James Francis,PudGentle JeemsThe Little Steam Engine,190,68,R,R,5/22/1875,8/2/1892,
4857,gamblbo01,,,1867,2,,USA,PA,Hazleton,,,,,,,Bob,Gamble,,Robert J.,,155,70,,R,5/2/1888,5/2/1888,
4858,gambljo01,,,1948,2,10,USA,NV,Reno,,,,,,,John,Gamble,,John Robert,,165,70,R,R,9/7/1972,5/25/1973,
4859,gamblle01,,,1910,6,28,USA,PA,Renovo,1994,10,5,USA,PA,Punxsutawney,Lee,Gamble,,Lee Jesse,,170,73,L,R,9/15/1935,8/21/1940,
4860,gamblos01,,gamblos01h,1949,12,20,USA,AL,Ramer,,,,,,,Oscar,Gamble,,Oscar Charles,,160,71,L,R,8/27/1969,8/8/1985,
4861,gammoda01,,,1876,3,17,USA,MA,New Bedford,1963,9,24,USA,RI,E.Greenwich,Daff,Gammons,,John Ashley,,170,71,R,R,4/23/1901,6/26/1901,
4862,gandagu01,,,1971,7,19,USA,FL,Coral Gables,,,,,,,Gus,Gandarillas,,,,190,72,R,R,7/17/2001,10/5/2001,Miami (FL)
4863,gandich01,,,1888,1,19,USA,MN,St. Paul,1970,12,13,USA,CA,Calistoga,Chick,Gandil,,Arnold,,190,73,R,R,4/14/1910,9/28/1919,
4864,gandybo01,,,1893,8,25,USA,FL,Jacksonville,1945,6,19,USA,FL,Jacksonville,Bob,Gandy,,Robert Brinkley,String,180,75,L,R,10/5/1916,10/5/1916,
4865,ganlebo01,,,1875,4,23,USA,MA,Lowell,1945,10,9,USA,MA,Lowell,Bob,Ganley,,Robert Stephen,,156,67,L,L,9/1/1905,9/27/1909,
4866,gannobi01,,,1873,3,17,USA,CT,New Haven,1927,4,26,USA,TX,Fort Worth,Bill,Gannon,,William Patrick,,170,69,,,9/9/1901,10/6/1901,
4867,gannogu01,,,1873,11,26,USA,PA,Erie,1966,4,12,USA,PA,Erie,Gussie,Gannon,,James Edward,,154,71,L,L,6/15/1895,6/15/1895,
4868,gannojo01,,,,,,,,,,,,,,,Joe,Gannon,,Joseph,,160,,,,8/28/1898,8/28/1898,
4869,gantro01,,gantro01h,1965,3,2,USA,TX,Victoria,,,,,,,Ron,Gant,,Ronald Edwin,,172,72,R,R,9/6/1987,5/25/2003,
4870,gantejo01,,,1916,8,25,USA,CA,San Francisco,1993,8,2,USA,CA,Novato,Joe,Gantenbein,,Joseph Steven,Sep,168,69,L,R,4/20/1939,9/28/1940,
4871,gantnji01,,,1953,1,5,USA,WI,Fond Du Lac,,,,,,,Jim,Gantner,,James Elmer,,180,72,L,R,9/3/1976,10/3/1992,Wisconsin-Oshkosh
4872,ganzeba01,,,1901,5,22,USA,MA,Malden,1978,2,6,USA,FL,Jacksonville,Babe,Ganzel,,Foster Pirie,,172,70,R,R,9/19/1927,5/10/1928,
4873,ganzech01,,,1862,6,18,USA,WI,Waterford,1914,4,7,USA,MA,Quincy,Charlie,Ganzel,,Charles William,,161,72,R,R,9/27/1884,9/21/1897,
4874,ganzejo01,ganzejo01m,,1874,4,7,USA,MI,Kalamazoo,1959,1,14,USA,FL,Orlando,John,Ganzel,,John Henry,,195,72,R,R,4/21/1898,9/30/1908,
4875,garagjo01,,,1926,2,12,USA,MO,St. Louis,,,,,,,Joe,Garagiola,,Joseph Henry,,190,72,L,R,5/26/1946,9/26/1954,
4876,garagke01,,,1969,10,25,USA,NJ,Camden,,,,,,,Keith,Garagozzo,,Keith John,,170,72,L,L,4/5/1994,4/28/1994,Delaware
4877,garbabo01,,,1909,11,13,USA,TX,Houston,1990,8,15,USA,PA,Meadville,Bob,Garbark,,Robert Michael,,178,71,R,R,9/3/1934,8/19/1945,
4878,garbami01,,,1916,2,3,USA,TX,Houston,1994,8,31,USA,NC,Charlotte,Mike,Garbark,,Nathaniel Michael,,200,72,R,R,4/18/1944,9/1/1945,
4879,garbebo01,,,1928,9,10,USA,PA,Hunker,1999,6,7,USA,CA,Redwood City,Bob,Garber,,Robert Mitchell,,190,73,R,R,5/13/1956,9/23/1956,
4880,garbege01,,,1947,11,13,USA,PA,Lancaster,,,,,,,Gene,Garber,,Henry Eugene,,175,70,R,R,6/17/1969,7/1/1988,Elizabethtown
4881,garbeba01,,,1956,12,4,Cuba,,Santiago De Cuba,,,,,,,Barbaro,Garbey,,Barbaro (Garbey),,170,70,R,R,4/3/1984,10/2/1988,
4882,garboal01,,,1925,6,25,USA,NY,Yonkers,,,,,,,Alex,Garbowski,,Alexander,,185,73,R,R,4/16/1952,5/9/1952,
4883,garceri01,,,1971,5,18,Venezuela,,Maracay,,,,,,,Rich,Garces,,Richard Alan (Mendoza) (Jr.),El Guapo,250,72,R,R,9/18/1990,7/20/2002,
4884,garciam01,,,1975,5,20,D.R.,,Santo Domingo,,,,,,,Amaury,Garcia,,,,160,70,R,R,7/5/1999,10/3/1999,
4885,garcica01,,,1967,10,15,Venezuela,,Tachira,,,,,,,Carlos,Garcia,,Carlos Jesus (Guerrero),,185,73,R,R,9/20/1990,4/15/1999,
4886,garcich01,,,1924,12,24,Mexico,30,Veracruz,,,,,,,Chico,Garcia,,Vinicio Uzcanga,,170,68,R,R,4/24/1954,9/20/1954,
4887,garcida01,,,1955,2,7,D.R.,,Moca,,,,,,,Damaso,Garcia,,Damaso Domingo (Sanchez),,165,73,R,R,6/24/1978,9/12/1989,Madre Y Maestra U.
4888,garcida02,,,1954,4,29,USA,NY,Brooklyn,,,,,,,Danny,Garcia,,Daniel Raphael,,182,73,L,L,4/26/1981,5/26/1981,Baruch
4889,,garcida99m,,1920,9,15,,,,,,,,,,Dave,Garcia,,,,185,72,,,,,
4890,garcifr01,,,1972,8,1,D.R.,,La Romana,,,,,,,Freddy,Garcia,,Freddy Adrian (Felix),,190,74,R,R,5/2/1995,10/3/1999,
4891,garcifr02,,,1975,6,10,Venezuela,,Caracas,,,,,,,Freddy,Garcia,,Freddy Antonio,The Chief,250,76,R,R,4/7/1999,,
4892,garcigu01,,,1972,4,4,D.R.,,Santo Domingo,,,,,,,Guillermo,Garcia,,,,215,75,R,R,7/19/1998,4/11/1999,
4893,garcije01,,,1973,9,24,USA,TX,Corpus Christi,,,,,,,Jesse,Garcia,,,,155,70,R,R,4/5/1999,5/8/2005,
4894,garcika01,,,1975,10,29,Mexico,26,Ciudad Obregon,,,,,,,Karim,Garcia,,Gustavo Karim,,200,72,L,L,9/2/1995,8/24/2004,
4895,garciki01,,,1953,10,14,USA,CA,Martinez,,,,,,,Kiko,Garcia,,Alfonso Rafael,,180,71,R,R,9/11/1976,5/5/1985,
4896,garcile01,,,1962,11,6,D.R.,,Santiago,,,,,,,Leo,Garcia,,Leonardo Antonio (Peralta),,160,68,L,L,4/6/1987,6/1/1988,
4897,garcilu01,,,1975,5,20,D.R.,,San Francisco De Macoris,,,,,,,Luis,Garcia,,,,175,72,R,R,4/5/1999,5/3/1999,Creighton
4898,garcimi02,,,1967,4,3,Venezuela,,Caracas,,,,,,,Miguel,Garcia,,Miguel Angel (Sifontes),,173,71,L,L,4/30/1987,7/22/1989,
4899,garcimi01,,,1923,11,17,USA,CA,San Gabriel,1986,1,13,USA,OH,Fairview Park,Mike,Garcia,,Edward Miguel,The Big Bear,195,73,R,R,10/3/1948,9/2/1961,
4900,garcimi03,,,1968,5,11,USA,CA,Riverside,,,,,,,Mike,Garcia,,,,220,74,R,R,9/10/1999,,
